System,Utterance,Comet_eamt22_cometinho_da,Comet_wmt21_comet_qe_mqm,Comet_wmt20_comet_da,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Source,ref1,hyp
FJDMATH,10,0.0091638416051864,-0.0692806541919708,0.370882511138916,0.08300556,0.9099999666213988,0.699999988079071,0.6499999761581421,0.699999988079071,0.4429400265216827,0.4404761791229248,0.6960993409156799,0.03720573335886,0.045662336051464,0.4621765315532684,0.1608810424804687,0.2400317192077636,0.0736850127577781,0.2867441177368164,0.2037886083126068,0.0675297001678753,0.3190898522105498,0.7513810729853174,0.7362279203984772,0.7499093375901728,-0.5884953798426141,-0.8173677921295166,-0.4508036375045776,-0.0,-0.2380952380952381,-0.4090909090909091,-0.4090909090909091,0.5240588587051542,0.3836258140398604,-0.2380952380952381,-0.4090909090909091,"iTaiwan yaqala kudala nge 15th century apho Indadi zase Europe ababedlulaapho barekhoda igama lesiqithi njenge Ilha Formosa, okanye isiqithi esihle.","Ukusungulwa kweTaiwan kuqala kudala ngekhulu lama-15 leminyaka lapho amatilosi aseYurophu edlula ebhala igama lesiqhingi ngokuthi i-Ilha formosa, noma isiqhingi esihle.","iTaiwan yaqala kudala nge 15th century lapho Indadi zase-Europe ababedlula lapho beqopha igama lesiqhingi njengoba Ilha Formosa, noma isiqhingi esihle."
FJDMATH,11,-0.2329127788543701,-0.0530916489660739,-0.4371430873870849,0.28678006,0.992094874382019,0.91304349899292,0.91304349899292,0.91304349899292,0.4415067136287689,0.4625550806522371,0.7192026972770691,0.0121245747432112,0.026270730420947,0.4562697112560272,0.2468948364257812,0.2800354957580566,0.0705078169703483,0.2747039794921875,0.3064410984516144,0.0683380816518487,0.3423924804211632,0.7528739716297222,0.7411531774716601,0.751707162296203,-0.5257802660332203,-0.7802176475524902,-0.386324942111969,-0.0,-0.0434782608695652,-0.2083333333333333,-0.1666666666666666,0.6636478341961305,0.5487415179432902,-0.0434782608695652,-0.2083333333333333,"Ngo-1624, i-Dutch East India Inkampani yaseka isiseko kumazantsi-ntshona eTaiwan, iqala inguquko kwimveliso yemveliso yokutya okuziinkozo kunye nokuqesha abasebenzi baseChina ukuba basebenze kwirayisi nakwintsimi yeswekile.","Ngo1624,inkampani yaseNdiya yeDutch East yamisa isikhungo eningizimu ntshonalanga Taiwan, iqalisa ukushintshwa kokukhiqizwa kokusanhlamvu komdabu futhi iqasha izisebenzi zaseShayina ukuba zisebenze emasimini welayisi noshukela.","Ngo-1624, i-Dutch East India Inkampani yasungula isisekelo eningizimu-ntshonalanga yeTaiwan, iqala ukuguqulwa komkhiqizo wokudla okuyizinkonzo nokuqasha abasebenzi baseChina ukuba basebenze kurayisi nasensimini yesishukela."
FJDMATH,12,-0.2313132137060165,-0.0604401528835296,-0.2617713510990143,-0.020745605,0.9444444179534912,0.7777777910232544,0.7777777910232544,0.7777777910232544,0.4438642263412476,0.5351351499557495,0.8395140767097473,0.0324222184717655,0.0495114065706729,0.5599803328514099,0.2101364135742187,0.3509559631347656,0.1076217964291572,0.413571834564209,0.291114330291748,0.0712828263635194,0.2998429223593917,0.8034266310312703,0.7824352362880168,0.8015091828541809,-0.5523810389639978,-0.8128033280372621,-0.4612938761711121,-0.0,-0.0833333333333333,-0.4799999999999999,-0.4,0.6299880003662516,0.3241554148823756,-0.1666666666666666,-0.4799999999999999,"Ngomnyaka we-1683, i-Qing dynasty (1644-1912) imikhosi ithatha ulawulo lweendawo eziselunxwemeni ezisentshona nasenyakatho kunye neTaiwan njengephondo le-Qing Empire ngo-1885.","Ngo-1683, amabutho obukhosi buka-Qing (1644-1912) athatha izindawo ezingasogwini ezisentshonalanga nasenyakatho ne-Taiwan futhi amisa i-Taiwan njengesifundazwe sombuso ka-Qing ngo-1885.","Ngomnyaka we-1683, i-Qing dynasty (1644-1912) amabutho athatha ukuphathwa kwezindawo ezisenyakatho nasenyakatho neTaiwan njengesifundazwe se-Qing Empire ngo-1885."
FJDMATH,13,-0.227738544344902,-0.0674700140953064,-0.5349717736244202,-0.03483381,0.9696969985961914,0.9090909361839294,0.9090909361839294,0.8333333134651184,0.3663688004016876,0.4356435537338257,0.6657515168190002,0.0150542641058564,0.0310911685228347,0.4745054841041565,0.16619873046875,0.2430014610290527,0.056912463158369,0.2228598594665527,0.2346877008676529,0.0687122841463873,0.3393682629461844,0.8222858401661399,0.804874310515861,0.8206586880723845,-0.5025785213125696,-0.7808603644371033,-0.4510379731655121,-0.0,-0.1481481481481481,-0.3571428571428571,-0.3571428571428571,0.5989722617665902,0.4527560069367397,-0.1481481481481481,-0.3928571428571428,"Ngo-1895, emva koloyiso kwiMfazo Yokuqala ye-Sino-Japanese (ngo-1894-1895), urhulumente we-Qing utyikitya Isivumelwano saseShimoneki, apho enekezela igunya lophatho lwe-Taiwan kwi-Japan, eyaphatha eso siqithi kwade kwangu-1945.","Ngo-1895, ngemva kokuhlulwa eMpini Yokuqala yamaJapani yase—ino (1894-1895), uhulumeni wase-Qing usayina Isivumelwano se-Simonoseki, ngaso edlulisela iTaiwan eJapani, ebusa isiqhingi kuze kube ngu-1945.","Ngo-1895, ngemuva kokunqoba kweMfazo Yokuqala ye-Sino-Japanese (ngo-1894-1895), uhulumeni we-Qing ushayise Isivumelwano saseShimoneki, lapho enekezela igunya lophatho lwe-Taiwan ku-Japan, eyaphatha leso siqhingi kwaze kwaba ngu-1945."
FJDMATH,14,-0.1700102686882019,-0.0612926445901393,0.1632354855537414,0.19852482,0.9636363387107848,0.8181818127632141,0.8181818127632141,0.8181818127632141,0.4954873621463776,0.5222222208976746,0.8166002035140991,0.0299902968108654,0.0483179800212383,0.5568373203277588,0.185638427734375,0.4989886283874511,0.0795020386576652,0.3087129592895508,0.4386079907417297,0.0594212579371803,0.3423881842903657,0.7319629451534433,0.7187901731218787,0.7307522494802376,-0.569915022509835,-0.7816062569618225,-0.3483909964561462,-0.0,-0.125,-0.24,-0.24,0.6006128087768445,0.5610356145465876,-0.125,-0.24,I-NextGen yinkqubo i-FAA ethi ingavumela iinqwelo moya zibhabhe imigama emifutshane zize zonge izigidi zeelitha zamafutha ngonyaka kwayei yehlise izinga lomsi.,I-NextGen indlela i-FAA ethi izovumela indiza ukuba indize imizila emifishane futhi yonge izigidi zamagalani wamafutha unyaka ngamunye futhi inciphise i-carbon ekhishwa emkhathini.,I-NextGen yinqubo i-FAA ethi ingavumela izinqola zezindiza zibhabhe amabanga amancane zize zonge izigidi zamalitha zamafutha ngonyaka futhii yehlise izinga lomusi.
FJDMATH,15,0.4873173534870148,-0.0597112327814102,-0.4309772551059723,0.16440685,0.9849498271942142,0.8846153616905212,0.8846153616905212,0.8846153616905212,0.5580568909645081,0.6150943636894226,0.8784487843513489,0.0277224481105804,0.0597007386386394,0.6167699098587036,0.2024765014648437,0.4675412178039551,0.1030358970165252,0.3966217041015625,0.4327949285507202,0.069432931499442,0.3421039644940976,0.7418614483802232,0.7300476956500601,0.7407284731356517,-0.5739449340416952,-0.7961227297782898,-0.3329877853393555,-0.0,-0.0384615384615384,-0.1851851851851852,-0.1851851851851852,0.6648258447301028,0.5471643581271839,-0.0384615384615384,-0.1851851851851852,Isebenzisa ubuchwephesha belanga engafaniyo nale yakudala eyayisebenzisa ubuchwephesha obubheyise kwi ground-radar ukuvumela abalawuli benqwelomoya bakhombe inqwelomoya ngokuchanileyo kwaye banizeze abaqhubi bazo ingcombolo ezichanileyo.,Isebenzisa ubuchwepheshe obusekelwe esiphuphuthekini kunobuchwepheshe bakudala obusekelwe kuyi-radar yaphansi ukuvumela abalawuli bezinto ezihamba emoyeni ukuthola indawo indiza ekuyo ngokunemba okukhulu nokunika abashayeli bezindiza ukwaziswa okunembe kakhudlwana.,Isebenzisa ubuchwepheshe belanga engafani nale yakudala eyayisebenzisa ubuchwepheshe obubheyise ku ground-radar ukuvumela abaphathi bendiza bakhombe inqola emelene futhi banikeze abashayeli bazo ucingo oluphambeneyo.
FJDMATH,16,-0.2628446519374847,-0.0942911356687545,-0.6388017535209656,-0.0054114014,0.8545454740524292,0.699999988079071,0.6000000238418579,0.6363636255264282,0.355411946773529,0.3269230723381042,0.7731909155845642,0.0132288821041584,0.0301801934838295,0.571601390838623,0.4682464599609375,0.2328810691833496,0.0824260637164115,0.3197202682495117,0.2807939052581787,0.0674466577471442,0.27858212475391,0.700739128557547,0.6822799464878758,0.6991268842938259,-0.537511919837877,-0.8317513465881348,-0.5292776226997375,-0.0,-0.3333333333333333,-0.5,-0.5,0.4846202673134034,0.3628682655265509,-0.3333333333333333,-0.5,U-Hamilton ungqinile ukuba isibhedlela I -Howard University samkele isigulane sikwimeko ezinzileyo.,UHamilton uqinisekise ukuthi Isibhedlela saseNyuvesi yaseHoward samukele isiguli sisesimweni esizinzile.,U-Hamilton ufakaza ukuthi isibhedlela I -Howard University samukele isiguli sisesimweni esinzile.
FJDMATH,17,-0.0157133415341377,-0.0801473185420036,0.667310357093811,0.24158855,0.984375,0.875,0.875,0.875,0.4124423861503601,0.52173912525177,0.8809877634048462,0.0310151409357786,0.0548763386905193,0.6270361542701721,0.2613525390625,0.3975534439086914,0.111541248857975,0.4280128479003906,0.3666624724864959,0.0636760702874879,0.3483194444412955,0.701066144108199,0.6871172314058304,0.6997419891414044,-0.5002227857072019,-0.7716739177703857,-0.3527824878692627,-0.0,-0.0,-0.2,-0.2,0.6931471805599453,0.5545177444479562,-0.0,-0.2,"Isigulane besiye e Nigeria,apho bekukho abosulelekileyo yintsholongwane ye-Ebola.","Isiguli sase-Nirgeria, lapho kubikwe ukuba khona kwegciwane le-Ebola.","Isiguli besiye e Nigeria,apho bekukhona abosulelekile yigciwane lakwa-Ebola."
FJDMATH,18,-0.1605136394500732,-0.0667364224791526,0.5383296608924866,0.20527898,0.9940476417541504,1.0833333730697632,1.0833333730697632,0.9285714030265808,0.3940149545669556,0.446153849363327,1.0378711223602295,0.0481275953352451,0.0941838398575782,0.6914464235305786,0.2677688598632812,0.7199249267578125,0.1411788612604141,0.5358462333679199,0.6599560976028442,0.0698169676366399,0.3487721894829191,0.6890142606503826,0.6770913139551875,0.6878263115484711,-0.6100424490390225,-0.7761606574058533,-0.3910333812236786,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599452,0.6397399556299187,-0.0,-0.0833333333333333,"Isibhedlela siye salandela umyalelo wokulawula ukosuleleka, kuquka ukohlula isigulane kwezinye ukunqanda okunokwenzeka ukosuleleka kwabanye.","Izibhedlela zilandele imithetho yokulawula ukutheleleka, okuhlanganisa ukuhlukanisa iziguli kwezinye ukuze kugwenywe ukutheleleka.","Isibhedlela siye salandela umyalo wokuphatha ukosuleleka, kuhlanganise nokwehlukanisa isiguli kwezinye ukunqanda okungenzeka ukwesuleleka kwabanye."
FJDMATH,19,-0.2165476381778717,-0.0896492749452591,-0.7535245418548584,-0.14710401,0.8500000238418579,0.6666666865348816,0.6666666865348816,0.625,0.2973342537879944,0.3524590134620666,0.6339501142501831,0.0093921888619661,0.0246793050318956,0.4653100371360779,0.1574249267578125,0.202674388885498,0.0511013679206371,0.200538158416748,0.2113447040319442,0.0758248809413492,0.2791752297952447,0.7804577697576218,0.7621949824768509,0.7787677858725053,-0.6458916388946306,-0.8384474515914917,-0.6267803907394409,-0.2633202075958252,-0.3333333333333333,-0.5,-0.5,0.4763023862059999,0.3666451439074172,-0.3333333333333333,-0.5,"Kuwo onke ama-1960, u-Brzezinski wasebenzela uJohn F. Kennedy njengomcebisi wakhe emva koko ulawulo luka-Lyndon B. Johnson.","Kuyo yonke iminyaka yawo-1960, uBrzezinski wasebenzela uJohn F. Kennedy njengomeluleki bese uhulumeni kaLyndon B. Johnson.","Kuwo wonke ama-1960, u-Brzezinski wasebenzela uJohn F. Kennedy njengomeluleki wakhe ngemuva kwalokho ukuphathwa kukaLyndon B. Johnson."
FJDMATH,20,0.3577635884284973,-0.0722047612071037,-0.5211730599403381,-0.097078875,0.8399209380149841,0.6363636255264282,0.6363636255264282,0.6086956262588501,0.4046627879142761,0.4051282107830048,0.6602209806442261,0.0114163272082805,0.0269120335578918,0.4582652449607849,0.22314453125,0.2513737678527832,0.0512521602213382,0.2011184692382812,0.2990124523639679,0.069785502440945,0.2895928723879962,0.7704896543770645,0.7542090624476574,0.76900920513579,-0.6668312523522221,-0.8247663378715515,-0.5224446654319763,-0.1356697827577591,-0.2916666666666667,-0.48,-0.48,0.4950821393919831,0.3669253190952341,-0.2916666666666667,-0.48,"Ngexesha lonyulo luka-1976 wayecebisa uCarter kwimicimbi yamazwe angaphandle, emva koko waba Ngumcebisi Wokhuseleko Lelizwe (NSA) ukususela ngo-1977 ukuya ku-1981, ethatha isihlalo sikaHenry Kissinger.","Phakathi nokhetho luka-1976 waluleka uCarter ngemithetho yakwamanye amazwe, bese wakhonza kuyiNational Security Advisor (NSA) kusuka ngo-1977 kuya ku-1981, ethatha isikhundla sikaHenry Kissinger.","Ngesikhathi sokhetho luka-1976 eseluleka uCarter emicimbini yamazwe angaphandle, ngemva kwalokho waba ngumeluleki Wezokuphepha Yezwe (NSA) kusukela ngo-1977 kuya ku-1981, ethatha isihlalo sikaHenry Kissinger."
