System,Utterance,Comet_eamt22_cometinho_da,Comet_wmt21_comet_qe_mqm,Comet_wmt20_comet_da,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Source,ref1,hyp
GTCOM,10,-0.6385183334350586,-0.0278451275080442,0.9934062361717224,-0.72010815,0.7022058963775635,0.4705882370471954,0.4705882370471954,0.4705882370471954,0.2590559720993042,0.2452830225229264,0.7429180145263672,0.0286024808883667,0.0689759105443954,0.4581839740276336,0.1089630126953125,0.3828072547912597,0.07045578956604,0.2745065689086914,0.3194471597671509,0.0667894323097953,0.1530499111878583,0.7536162159025289,0.7342396800990887,0.7518229817085493,-0.8148184314160146,-0.9198386073112488,-0.666844367980957,-0.0,-0.4,-0.6190476190476191,-0.6190476190476191,0.4010701032667022,0.2161010212599625,-0.4,-0.6190476190476191,"Ngokweziphathimandla zepaki, hlala okungenani amayadi/amamitha angu-100 kude namabhere kanye nezimpisi ezifana namanketshane futhi amayadi/amamitha angu-25 kude nezinye izilwane zasendle!","Ngokwamagunya epaki, hlala ubuncinci iiyadi/iimitha ezili-100 kude neebhere neengcuka kunye neeyadi ezingama-25/iimitha kuzo zonke ezinye izilwanyana zasendle!","Ngokwamagosa epaki, hlala ubuncinane iiyadi/iimitha ezili-100 kude kwiibhere neengcuka ezinjengeengcuka neeyadi ezingama-25 kude nezinye izilwanyana zasendle!"
GTCOM,11,-0.591790497303009,-0.0663347616791725,-0.6913118958473206,-0.31474575,0.879807710647583,0.8461538553237915,0.7692307829856873,0.6875,0.2964213490486145,0.470085471868515,0.6881488561630249,0.0277722552418708,0.0468639396131038,0.4888499081134796,0.1553573608398437,0.2540059089660644,0.0663726553320884,0.2589912414550781,0.2137610465288162,0.0611095070188025,0.2841497621733621,0.7247074606167907,0.7068623433540122,0.7230732753273643,-0.5960583326325338,-0.8375624418258667,-0.5992497205734253,-0.2289415746927261,-0.3333333333333333,-0.4615384615384616,-0.4615384615384616,0.5003229411168465,0.4145007603711352,-0.3333333333333333,-0.4615384615384616,"Kungakhathaliseki ukuthi zibukeka zithobile kangakanani, izinyathi zaseMelika, ama-elk, ama-moose, amabhere, futhi cishe nazo zonke izilwane ezinkulu zingahlasela.","Nokuba zingajongeka kanjani, inyathi, ielk, ixhama, iibhere, kwaye phantse zonke izilwanyana ezinkulu zingakuhlasela.","Akunandaba nokuba zibonakala zithobile kangakanani, izinyathi zaseMelika, i-elk, ii-moose, ibhere, kwaye phantse zonke izilwanyana ezinkulu zingahlasela."
GTCOM,12,0.3187310397624969,-0.0598013363778591,-0.3857438266277313,0.027822092,0.9576719403266908,0.9444444179534912,0.9444444179534912,0.8095238208770752,0.4316511452198029,0.5308641791343689,0.7037882208824158,0.0333096832036972,0.0525682307779789,0.5230051875114441,0.1512374877929687,0.3080391883850097,0.0607088170945644,0.2373900413513184,0.282783567905426,0.0622843747803739,0.3069747212088693,0.7323840829761261,0.7168074743010435,0.730885604812217,-0.6549000419807274,-0.8126153945922852,-0.408740758895874,-0.0,-0.0555555555555555,-0.3157894736842105,-0.3157894736842105,0.6566375458982898,0.4850579597463874,-0.0555555555555555,-0.3157894736842105,"Unyaka ngamunye, izivakashi eziningi ziyalimala ngenxa yokuthi azigcinanga ibanga elifanele. Lezi zilwane zinkulu, ezasendle, futhi zingaba ingozi, ngakho zinike isikhala sazo.","Nyaka ngamnye, abakhenkethi bayonzakala kuba abagcini mgama ulungileeyo, Ezi zilwanyana zikhulu,zinoburhalarhume kwaye zinobungozi, ngoko ke zinikeni indawo yazo.","Unyaka ngamnye, iindwendwe ezininzi ziyenzakala ngenxa yokuba zingakhange zigcine umgama ofanelekileyo. Ezi zilwanyana zinkulu, zasendle, kwaye zinokuba yingozi, ke zinike indawo."
GTCOM,13,-0.3607905209064484,-0.059297889471054,-0.7086259722709656,-0.13704698,0.8545454740524292,0.699999988079071,0.699999988079071,0.6363636255264282,0.4220416545867921,0.4720496833324432,0.587009847164154,0.0161519311368465,0.0358921289443969,0.4169087707996368,0.10833740234375,0.1776442527770996,0.0467803031206131,0.1838769912719726,0.1605717241764068,0.0574586994475921,0.2433614539719653,0.6598610817006834,0.647144586007356,0.6586057913066369,-0.6729436189205282,-0.8636178374290466,-0.4978609085083008,-0.142307162284851,-0.2105263157894736,-0.45,-0.45,0.5544210333509065,0.3883832793500389,-0.2105263157894736,-0.45,"Ngaphezu kwalokho, phawula ukuthi iphunga libiza amabhere kanye nezinye izilwane zasendle, ngakho gwema ukuphatha noma ukupheka ukudla okunephunga futhi ugcine ikamu lihlanzekile.","Ukongeza, lumka wazi ukuba amavumba ayawatsala amabhere nezinye izilwanyana zehlathi, ngoko kulumkele ukuphatha okanye ukupheka ukutya ugcine I nkampu icocekile.","Ngaphezu koko, qaphela ukuba ivumba litsala iibhere kunye nezinye izilwanyana zasendle, ke thintela ukuphatha okanye ukupheka ukutya okunukayo kwaye ugcine IKAM icocekile."
GTCOM,14,0.0761628150939941,-0.0683818385004997,-0.4339899718761444,-0.010114506,0.96875,0.9375,0.9375,0.8333333134651184,0.4645588994026184,0.5584415793418884,0.7006067037582397,0.0416734367609024,0.0503720790147781,0.5046341419219971,0.1922225952148437,0.2548246383666992,0.067060612142086,0.2616086006164551,0.2315533906221389,0.0649736788408843,0.3365834617447778,0.7078759180657132,0.694873169883329,0.706614364001616,-0.6063232725054339,-0.7770063281059265,-0.3991745412349701,-0.0,-0.0,-0.2352941176470588,-0.2352941176470588,0.6931471805599453,0.5346774834289463,-0.0,-0.2352941176470588,"NgoSepthemba 17, 1939, amabutho avikelayo wasePoland wayehlaselwe kakade, futhi ukuphela kwethemba kwakuwukuhlehla nokuhlela kabusha eceleni kwesihloko saseRomaniya.","Nge-17 kaSeptemba, 1939, amajoni asePoland ayesele esoyisiwe, kwaye ekuphela kwethemba yayikukurhoxa, enze uhlengahlengiso kwicala lebhulorho yaseRomania.","NgoSeptemba 17, 1939, imikhosi yezokhuseleko yasePoland ihlaselwe sele, kwaye ukuphela kwethemba kwakuhlehla kunye nokucwangcisa kwakhona ecaleni kwesihloko saseRomania."
GTCOM,15,-0.1997613906860352,-0.0483807139098644,-0.5172080397605896,-0.21479231,0.8254351615905762,0.5957446694374084,0.5957446694374084,0.5957446694374084,0.2762442827224731,0.3341772258281708,0.7515832185745239,0.0141736650839447,0.0414486639201641,0.5163294076919556,0.1610260009765625,0.365018367767334,0.0702429041266441,0.2736988067626953,0.3298730850219726,0.0776052390055626,0.2546854314738214,0.8564877919419922,0.8405125273990622,0.8549361564541289,-0.7055317212472465,-0.8591952919960022,-0.6216806769371033,-0.1226363778114318,-0.3269230769230769,-0.5094339622641509,-0.5094339622641509,0.4549271873553224,0.3119296262091024,-0.3269230769230769,-0.5094339622641509,"Nokho, lezi zinhlelo zaphelelwa yisikhathi cishe ngobusuku obubodwa, lapho amasosha angaphezu kuka-800,000 asuka kuyiSoviet's Union Red Army engena akha amabutho waseBelarussia kanye ne-Ukraine ngemva kokuhlasela izindawo ezingasempumalanga zasePoland ephula Isivumelwano Sokuthula seRiga, i-Soveiet-Polish Non-Aggression Pact, kanye nezinye izivumelwane zamazwe onke zokuthula, kokubili zezizwe ezinxa-mbili kanye neziningi.","Nangona kunjalo, ezi zicwangciso zenziwa zangasebenzi phantse ngobusuku nje, xa amajoni angaphezu kwe-800,000 evela eSoviet Union Red Army engena kwaye adala imida ye-Belarussian ne-Ukraine emva kokuhlasela imimandla esempuma yePoland esilwa neRiga Peace Treaty, iSoviet-Polish Non-Aggression Pact, kunye nezinye izivumelwano zamazwe aphesheya, zombini ezamazwe amabini kunye nezamazwe amaninzi.","Nangona kunjalo, ezi zicwangciso zafikelela esiphelweni malunga nobusuku obunye, xa amajoni angaphezulu kwama-800,000 evela kwiSoviet Union Union Red Army ahlasela imikhosi yaseBelarussia neUkraine emva kokuhlasela empuma yePoland ngokwaphula isivumelwano seRiga Peace Treaty, iSoveiet-Polish Non-Aggression Pact., kunye nezinye izivumelwano zoxolo zamanye amazwe, zombini nezamazwe amaninzi."
GTCOM,16,0.0321735069155693,-0.120250716805458,-0.4456498920917511,0.069771364,0.9900000095367432,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.5226130485534668,0.5698924660682678,1.015377163887024,0.0480466336011886,0.1018474400043487,0.697792112827301,0.197174072265625,0.6562275886535645,0.1502138823270797,0.5682454109191895,0.4633484482765198,0.0691404488041758,0.2977899821205877,0.6580764779764725,0.6422127373602736,0.6567458966524355,-0.6391720435580588,-0.7948890924453735,-0.3321337997913361,-0.0,-0.1,-0.2727272727272727,-0.2727272727272727,0.6270913975532665,0.5610356145465876,-0.1,-0.2727272727272727,Amasafari mhlawumbe yinto enkulu kunazo zonke edonsa izivakashi e-Afrika futhi yinto ethandwa yizivakashi eziningi.,I-Safari mhlawumbi yeyona itsala abakhenkethi kwi Africa nokuphawwuleka kwendwendwe ezininzi.,I-Safari yeyona nto inomdla kubakhenkethi e-Afrika kwaye iyathandwa ngabakhenkethi abaninzi.
GTCOM,17,-0.4538452625274658,-0.0900466963648796,-0.4578588306903839,-0.34442365,0.78125,0.6428571343421936,0.6428571343421936,0.5625,0.3333333432674408,0.404580146074295,0.5836588144302368,0.0105796055868268,0.0312689915299415,0.4470567405223846,0.1137542724609375,0.181495189666748,0.0437877178192138,0.1723060607910156,0.1698615103960037,0.0621655167518166,0.2557540344681597,0.6400121564098749,0.6271706218971012,0.6388642605827042,-0.78138396677136,-0.8507803082466125,-0.5676605701446533,-0.0,-0.2307692307692308,-0.5,-0.5,0.5444038603955408,0.3692768793190931,-0.2307692307692308,-0.5,"Igama elithi safari ngokuvamile lisetshenziselwa ukubhekisela ohambweni lokunqamula izwe ukuze ubone izilwane zasendle ezihlaba umxhwele zase-Afrika, ikakhulukazi emathafeni.","Igama elithi safari libhekisela ekuhambeni kwilizwe ukuze ubuke izilwanyana zasendle ezimangalisayo zaseAfrika, ingakumbi esavanna.","Igama elithi safari lihlala lisetyenziselwa ukubhekisa kuhambo kwilizwe lonke ukubona izilwanyana zasendle ezinomdla zaseAfrika, ngakumbi emathafeni."
GTCOM,18,-0.2490193694829941,-0.0740161761641502,-0.5695775151252747,-0.49958915,0.9183006286621094,0.7647058963775635,0.7647058963775635,0.7222222089767456,0.3918495178222656,0.4493670761585236,0.80057293176651,0.0366734713315963,0.0640594661235809,0.5689961314201355,0.1896133422851562,0.3172769546508789,0.0890734791755676,0.3446536064147949,0.3066739737987518,0.0772090799545442,0.2593354368088895,0.7057470916794528,0.6897637896303096,0.7042762915543025,-0.7726363877575594,-0.8421858549118042,-0.4810140430927277,-0.0,-0.25,-0.3529411764705882,-0.3529411764705882,0.5250684811216977,0.4402533207684943,-0.25,-0.3529411764705882,"Ezinye izilwane, njengezindlovu kanye nezindlulamithi, zithanda ukusondela ezimotweni futhi izinto zokubuka ezisezingeni elikahle zizokuvumela ukuthi uzibuke kahle.","Ezinye izilwanyana ezifana neendlovu kunye neendlulamthi, zidla ngokusondela kakhulu kwiimoto yaye izixhobo eziqhelekileyo zingakwenza ukwazi ukubona kakuhle.","Ezinye izilwanyana, ezifana neendlovu kunye neendlulamithi, zithanda ukusondela ezimotweni kunye nezinto zokubuka ezisemgangathweni ziya kukuvumela ukuba uzibuke kakuhle."
GTCOM,19,-0.015202360227704,-0.075732909142971,-0.548832356929779,-0.0040526986,0.9916666746139526,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.473359078168869,0.4901960790157318,0.6886805295944214,0.0312273576855659,0.0439898334443569,0.4858531951904297,0.144287109375,0.2692265510559082,0.0634952634572982,0.2480287551879883,0.2379145622253418,0.068843447222861,0.2919426799405811,0.675994908949663,0.6594080097032446,0.6745718378044286,-0.6693357750094341,-0.8148970007896423,-0.3638533651828766,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599452,0.5668288201725579,-0.0,-0.1666666666666666,"Amabhubesi, izingulule kanye nezingwe ziyexwaya futhi uzozibona kangcono ngezingilazi zokubuka kude.","Iingonyama, amahlosi, kunye nezingwe zidla ngokuba nentloni yaye iza kuzibona ngcono ngeebhaynotyhula.","Iingonyama, izingwenkala, neengwe ziyalumka kwaye ziya kukubona ngcono ngeglasi yokukhulisa."
GTCOM,20,1.094874620437622,-0.0427094884216785,1.1981666088104248,0.4965967000000001,1.0,1.047619104385376,1.047619104385376,1.0,0.720320463180542,0.8238341808319092,1.425040602684021,0.0347864292562007,0.1071642264723777,0.9959911704063416,0.473388671875,1.4921674728393557,0.2681348323822021,0.9715747833251952,1.4219100475311282,0.078117160950584,0.4549709645901852,0.7298123395525301,0.7201900901297795,0.7288664548206417,-0.2726174175937205,-0.6398249268531799,-0.1644823402166366,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,0.693147180559945,-0.0,-0.0,"Uhambo lokunqamula izwe lwezinyawo (olubuye lwaziwe ngokuthi ""ukuhamba ehlathini"", ""i-safari yokuhamba ngezinyawo"", noma ""ukukhenketha"") luhlanganisa uhambo olude lwezinyawo, kungaba amahora ambalwa noma izinsuku eziningana.","Isafari ehambayo (ekwabizwa ngokuba “ukuhamba emahlathini”, “isafari enyukayo”, okanye ukuhamba “ngeenyawo”) kuquka ukuhamba imigama emide, mhlawumbi iiyure ezimbalwa okanye iintsuku eziliqela.","Uhambo ukususela kwiNkomfa ERLC phezu yeVangeli noXolelwaniso Racial. Ngasezantsi ngqangi kuloo umyalezo. Ngoku kuhlwa, Bendikhe wacelwa ukuba bathethe malunga millennials noxolelwano ngokobuhlanga."
GTCOM,21,-0.0533437617123127,-0.0782610774040222,0.2092980295419693,-0.1804213,0.946666657924652,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.3935950398445129,0.375,0.8472322821617126,0.0296836644411087,0.0616363808512687,0.5673841238021851,0.180389404296875,0.4930810928344727,0.0906748175621032,0.3506412506103516,0.4303450584411621,0.0609846426875438,0.2791355017549326,0.7839997930238092,0.7669662344603823,0.7824410747825226,-0.5899910214014792,-0.8034406900405884,-0.4257199466228485,-0.0,-0.1428571428571428,-0.3181818181818182,-0.3181818181818182,0.5863327306998922,0.4498657817723129,-0.1428571428571428,-0.3181818181818182,"I-İzmir iyidolobha lesithathu ngobukhulu e-Turkey elinabantu abangaba izigidi ezingu-3.7, isikhungo esikhulu sesibili ngemva kwe –Istanbul, okuyindawo enezokuthutha ezikahle.","İzmir sisixeko sesithathu ubukhulu e-Turkey esinabantu aba ku 3.7 yezigidi, sine zibuko lesibini ubukhulu emva kwe Instabul, kwakunye nezithuthi zikawonkewonke.","I-zmir sisixeko sesithathu ngobukhulu eTurkey esinabemi abazizigidi ezi-3.7, iziko lesibini elikhulu emva kwe-Istanbul, nezothutho olufanelekileyo."
