segment	document
25	rt.com.131224
1	abcnews.420117
2	abcnews.420117
3	abcnews.420117
4	abcnews.420117
5	abcnews.420117
6	abcnews.420117
7	abcnews.420117
8	abcnews.420117
9	abcnews.420117
10	abcnews.420117
11	abcnews.420117
1	seattle_times.253486
2	seattle_times.253486
3	seattle_times.253486
4	seattle_times.253486
5	seattle_times.253486
6	seattle_times.253486
7	seattle_times.253486
8	seattle_times.253486
9	seattle_times.253486
1	metro.co.uk.47971
2	metro.co.uk.47971
3	metro.co.uk.47971
4	metro.co.uk.47971
5	metro.co.uk.47971
6	metro.co.uk.47971
7	metro.co.uk.47971
8	metro.co.uk.47971
9	metro.co.uk.47971
10	metro.co.uk.47971
11	metro.co.uk.47971
12	metro.co.uk.47971
13	metro.co.uk.47971
1	guardian.306722
2	guardian.306722
3	guardian.306722
4	guardian.306722
5	guardian.306722
6	guardian.306722
7	guardian.306722
8	guardian.306722
9	guardian.306722
10	guardian.306722
11	guardian.306722
12	guardian.306722
13	guardian.306722
14	guardian.306722
15	guardian.306722
16	guardian.306722
17	guardian.306722
18	guardian.306722
19	guardian.306722
20	guardian.306722
21	guardian.306722
22	guardian.306722
23	guardian.306722
24	guardian.306722
25	guardian.306722
1	cbsnews.377408
2	cbsnews.377408
3	cbsnews.377408
4	cbsnews.377408
5	cbsnews.377408
6	cbsnews.377408
7	cbsnews.377408
8	cbsnews.377408
9	cbsnews.377408
10	cbsnews.377408
11	cbsnews.377408
12	cbsnews.377408
13	cbsnews.377408
14	cbsnews.377408
15	cbsnews.377408
16	cbsnews.377408
17	cbsnews.377408
18	cbsnews.377408
19	cbsnews.377408
20	cbsnews.377408
21	cbsnews.377408
22	cbsnews.377408
23	cbsnews.377408
24	cbsnews.377408
25	cbsnews.377408
26	cbsnews.377408
1	seattle_times.253356
2	seattle_times.253356
3	seattle_times.253356
4	seattle_times.253356
5	seattle_times.253356
6	seattle_times.253356
7	seattle_times.253356
8	seattle_times.253356
9	seattle_times.253356
10	seattle_times.253356
11	seattle_times.253356
12	seattle_times.253356
1	thesun.co.uk.114364
2	thesun.co.uk.114364
3	thesun.co.uk.114364
4	thesun.co.uk.114364
5	thesun.co.uk.114364
6	thesun.co.uk.114364
7	thesun.co.uk.114364
8	thesun.co.uk.114364
9	thesun.co.uk.114364
10	thesun.co.uk.114364
11	thesun.co.uk.114364
12	thesun.co.uk.114364
13	thesun.co.uk.114364
14	thesun.co.uk.114364
15	thesun.co.uk.114364
1	seattle_times.253342
2	seattle_times.253342
3	seattle_times.253342
4	seattle_times.253342
5	seattle_times.253342
6	seattle_times.253342
7	seattle_times.253342
8	seattle_times.253342
9	seattle_times.253342
10	seattle_times.253342
11	seattle_times.253342
12	seattle_times.253342
13	seattle_times.253342
1	express.co.uk.44121
2	express.co.uk.44121
3	express.co.uk.44121
4	express.co.uk.44121
5	express.co.uk.44121
6	express.co.uk.44121
7	express.co.uk.44121
8	express.co.uk.44121
9	express.co.uk.44121
10	express.co.uk.44121
11	express.co.uk.44121
12	express.co.uk.44121
1	cnn.480668
2	cnn.480668
3	cnn.480668
4	cnn.480668
5	cnn.480668
6	cnn.480668
7	cnn.480668
8	cnn.480668
9	cnn.480668
10	cnn.480668
11	cnn.480668
12	cnn.480668
13	cnn.480668
14	cnn.480668
15	cnn.480668
16	cnn.480668
17	cnn.480668
18	cnn.480668
19	cnn.480668
20	cnn.480668
1	brisbanetimes.com.au.275197
2	brisbanetimes.com.au.275197
3	brisbanetimes.com.au.275197
4	brisbanetimes.com.au.275197
5	brisbanetimes.com.au.275197
6	brisbanetimes.com.au.275197
7	brisbanetimes.com.au.275197
8	brisbanetimes.com.au.275197
9	brisbanetimes.com.au.275197
10	brisbanetimes.com.au.275197
11	brisbanetimes.com.au.275197
12	brisbanetimes.com.au.275197
13	brisbanetimes.com.au.275197
14	brisbanetimes.com.au.275197
15	brisbanetimes.com.au.275197
16	brisbanetimes.com.au.275197
17	brisbanetimes.com.au.275197
18	brisbanetimes.com.au.275197
19	brisbanetimes.com.au.275197
20	brisbanetimes.com.au.275197
21	brisbanetimes.com.au.275197
22	brisbanetimes.com.au.275197
23	brisbanetimes.com.au.275197
1	bbc.500823
2	bbc.500823
3	bbc.500823
4	bbc.500823
5	bbc.500823
6	bbc.500823
7	bbc.500823
8	bbc.500823
9	bbc.500823
10	bbc.500823
11	bbc.500823
12	bbc.500823
13	bbc.500823
14	bbc.500823
15	bbc.500823
16	bbc.500823
17	bbc.500823
18	bbc.500823
19	bbc.500823
20	bbc.500823
21	bbc.500823
22	bbc.500823
23	bbc.500823
24	bbc.500823
25	bbc.500823
26	bbc.500823
27	bbc.500823
28	bbc.500823
29	bbc.500823
30	bbc.500823
31	bbc.500823
32	bbc.500823
33	bbc.500823
34	bbc.500823
35	bbc.500823
36	bbc.500823
37	bbc.500823
38	bbc.500823
39	bbc.500823
1	independent.597197
2	independent.597197
3	independent.597197
4	independent.597197
5	independent.597197
6	independent.597197
7	independent.597197
8	independent.597197
9	independent.597197
10	independent.597197
11	independent.597197
12	independent.597197
13	independent.597197
1	rt.com.131269
2	rt.com.131269
3	rt.com.131269
4	rt.com.131269
5	rt.com.131269
6	rt.com.131269
7	rt.com.131269
8	rt.com.131269
9	rt.com.131269
10	rt.com.131269
1	en.ndtv.com.75114
2	en.ndtv.com.75114
3	en.ndtv.com.75114
4	en.ndtv.com.75114
5	en.ndtv.com.75114
6	en.ndtv.com.75114
7	en.ndtv.com.75114
8	en.ndtv.com.75114
9	en.ndtv.com.75114
10	en.ndtv.com.75114
11	en.ndtv.com.75114
12	en.ndtv.com.75114
13	en.ndtv.com.75114
14	en.ndtv.com.75114
15	en.ndtv.com.75114
16	en.ndtv.com.75114
17	en.ndtv.com.75114
18	en.ndtv.com.75114
19	en.ndtv.com.75114
1	nytimes.268754
2	nytimes.268754
3	nytimes.268754
4	nytimes.268754
5	nytimes.268754
6	nytimes.268754
7	nytimes.268754
8	nytimes.268754
9	nytimes.268754
10	nytimes.268754
11	nytimes.268754
12	nytimes.268754
13	nytimes.268754
14	nytimes.268754
1	foxnews.106543
2	foxnews.106543
3	foxnews.106543
4	foxnews.106543
5	foxnews.106543
6	foxnews.106543
7	foxnews.106543
8	foxnews.106543
9	foxnews.106543
10	foxnews.106543
11	foxnews.106543
12	foxnews.106543
13	foxnews.106543
1	bbc.500855
2	bbc.500855
3	bbc.500855
4	bbc.500855
5	bbc.500855
6	bbc.500855
7	bbc.500855
8	bbc.500855
9	bbc.500855
10	bbc.500855
11	bbc.500855
12	bbc.500855
1	en.ndtv.com.75108
2	en.ndtv.com.75108
3	en.ndtv.com.75108
4	en.ndtv.com.75108
5	en.ndtv.com.75108
6	en.ndtv.com.75108
7	en.ndtv.com.75108
8	en.ndtv.com.75108
9	en.ndtv.com.75108
10	en.ndtv.com.75108
11	en.ndtv.com.75108
12	en.ndtv.com.75108
13	en.ndtv.com.75108
14	en.ndtv.com.75108
1	rt.com.131229
2	rt.com.131229
3	rt.com.131229
4	rt.com.131229
5	rt.com.131229
6	rt.com.131229
7	rt.com.131229
8	rt.com.131229
9	rt.com.131229
10	rt.com.131229
11	rt.com.131229
1	guardian.306607
2	guardian.306607
3	guardian.306607
4	guardian.306607
5	guardian.306607
6	guardian.306607
7	guardian.306607
8	guardian.306607
9	guardian.306607
10	guardian.306607
11	guardian.306607
12	guardian.306607
13	guardian.306607
14	guardian.306607
15	guardian.306607
16	guardian.306607
17	guardian.306607
18	guardian.306607
19	guardian.306607
1	news.com.au.796350
2	news.com.au.796350
3	news.com.au.796350
4	news.com.au.796350
5	news.com.au.796350
1	guardian.306625
2	guardian.306625
3	guardian.306625
4	guardian.306625
5	guardian.306625
6	guardian.306625
7	guardian.306625
8	guardian.306625
9	guardian.306625
10	guardian.306625
11	guardian.306625
12	guardian.306625
13	guardian.306625
14	guardian.306625
15	guardian.306625
16	guardian.306625
17	guardian.306625
18	guardian.306625
19	guardian.306625
20	guardian.306625
21	guardian.306625
22	guardian.306625
23	guardian.306625
24	guardian.306625
25	guardian.306625
1	bbc.500882
2	bbc.500882
3	bbc.500882
4	bbc.500882
5	bbc.500882
6	bbc.500882
7	bbc.500882
8	bbc.500882
9	bbc.500882
10	bbc.500882
11	bbc.500882
1	voa-en.100681
2	voa-en.100681
3	voa-en.100681
4	voa-en.100681
5	voa-en.100681
6	voa-en.100681
7	voa-en.100681
8	voa-en.100681
9	voa-en.100681
10	voa-en.100681
11	voa-en.100681
1	thesun.co.uk.114323
2	thesun.co.uk.114323
3	thesun.co.uk.114323
4	thesun.co.uk.114323
5	thesun.co.uk.114323
6	thesun.co.uk.114323
7	thesun.co.uk.114323
8	thesun.co.uk.114323
9	thesun.co.uk.114323
10	thesun.co.uk.114323
11	thesun.co.uk.114323
12	thesun.co.uk.114323
13	thesun.co.uk.114323
14	thesun.co.uk.114323
15	thesun.co.uk.114323
1	abcnews.420184
2	abcnews.420184
3	abcnews.420184
4	abcnews.420184
5	abcnews.420184
6	abcnews.420184
7	abcnews.420184
8	abcnews.420184
9	abcnews.420184
10	abcnews.420184
11	abcnews.420184
12	abcnews.420184
13	abcnews.420184
14	abcnews.420184
1	rte.en.ie.30771
2	rte.en.ie.30771
3	rte.en.ie.30771
4	rte.en.ie.30771
5	rte.en.ie.30771
6	rte.en.ie.30771
7	rte.en.ie.30771
8	rte.en.ie.30771
9	rte.en.ie.30771
1	aj-english.22076
2	aj-english.22076
3	aj-english.22076
4	aj-english.22076
5	aj-english.22076
6	aj-english.22076
7	aj-english.22076
8	aj-english.22076
9	aj-english.22076
10	aj-english.22076
11	aj-english.22076
12	aj-english.22076
13	aj-english.22076
14	aj-english.22076
15	aj-english.22076
16	aj-english.22076
17	aj-english.22076
18	aj-english.22076
19	aj-english.22076
1	cbsnews.377538
2	cbsnews.377538
3	cbsnews.377538
4	cbsnews.377538
5	cbsnews.377538
6	cbsnews.377538
7	cbsnews.377538
8	cbsnews.377538
9	cbsnews.377538
10	cbsnews.377538
11	cbsnews.377538
12	cbsnews.377538
13	cbsnews.377538
14	cbsnews.377538
15	cbsnews.377538
16	cbsnews.377538
17	cbsnews.377538
18	cbsnews.377538
19	cbsnews.377538
20	cbsnews.377538
1	standard.co.uk.57768
2	standard.co.uk.57768
3	standard.co.uk.57768
4	standard.co.uk.57768
5	standard.co.uk.57768
6	standard.co.uk.57768
7	standard.co.uk.57768
8	standard.co.uk.57768
9	standard.co.uk.57768
10	standard.co.uk.57768
11	standard.co.uk.57768
12	standard.co.uk.57768
13	standard.co.uk.57768
14	standard.co.uk.57768
1	en.ndtv.com.75227
2	en.ndtv.com.75227
3	en.ndtv.com.75227
4	en.ndtv.com.75227
5	en.ndtv.com.75227
6	en.ndtv.com.75227
7	en.ndtv.com.75227
8	en.ndtv.com.75227
9	en.ndtv.com.75227
1	express.co.uk.44090
2	express.co.uk.44090
3	express.co.uk.44090
4	express.co.uk.44090
5	express.co.uk.44090
6	express.co.uk.44090
7	express.co.uk.44090
8	express.co.uk.44090
9	express.co.uk.44090
10	express.co.uk.44090
11	express.co.uk.44090
12	express.co.uk.44090
13	express.co.uk.44090
14	express.co.uk.44090
15	express.co.uk.44090
16	express.co.uk.44090
1	en.ndtv.com.75109
2	en.ndtv.com.75109
3	en.ndtv.com.75109
4	en.ndtv.com.75109
5	en.ndtv.com.75109
6	en.ndtv.com.75109
7	en.ndtv.com.75109
8	en.ndtv.com.75109
9	en.ndtv.com.75109
10	en.ndtv.com.75109
11	en.ndtv.com.75109
12	en.ndtv.com.75109
13	en.ndtv.com.75109
14	en.ndtv.com.75109
15	en.ndtv.com.75109
16	en.ndtv.com.75109
1	brisbanetimes.com.au.275198
2	brisbanetimes.com.au.275198
3	brisbanetimes.com.au.275198
4	brisbanetimes.com.au.275198
5	brisbanetimes.com.au.275198
6	brisbanetimes.com.au.275198
7	brisbanetimes.com.au.275198
8	brisbanetimes.com.au.275198
9	brisbanetimes.com.au.275198
10	brisbanetimes.com.au.275198
11	brisbanetimes.com.au.275198
12	brisbanetimes.com.au.275198
13	brisbanetimes.com.au.275198
14	brisbanetimes.com.au.275198
15	brisbanetimes.com.au.275198
16	brisbanetimes.com.au.275198
1	abcnews.420102
2	abcnews.420102
3	abcnews.420102
4	abcnews.420102
5	abcnews.420102
6	abcnews.420102
7	abcnews.420102
8	abcnews.420102
9	abcnews.420102
1	cnbc.com.58093
2	cnbc.com.58093
3	cnbc.com.58093
4	cnbc.com.58093
5	cnbc.com.58093
6	cnbc.com.58093
7	cnbc.com.58093
8	cnbc.com.58093
9	cnbc.com.58093
10	cnbc.com.58093
11	cnbc.com.58093
12	cnbc.com.58093
1	abcnews.420140
2	abcnews.420140
3	abcnews.420140
4	abcnews.420140
5	abcnews.420140
6	abcnews.420140
7	abcnews.420140
8	abcnews.420140
9	abcnews.420140
10	abcnews.420140
11	abcnews.420140
12	abcnews.420140
13	abcnews.420140
14	abcnews.420140
15	abcnews.420140
16	abcnews.420140
17	abcnews.420140
18	abcnews.420140
19	abcnews.420140
20	abcnews.420140
21	abcnews.420140
22	abcnews.420140
23	abcnews.420140
24	abcnews.420140
25	abcnews.420140
26	abcnews.420140
1	rt.com.131263
2	rt.com.131263
3	rt.com.131263
4	rt.com.131263
5	rt.com.131263
6	rt.com.131263
7	rt.com.131263
8	rt.com.131263
9	rt.com.131263
10	rt.com.131263
11	rt.com.131263
12	rt.com.131263
13	rt.com.131263
14	rt.com.131263
15	rt.com.131263
16	rt.com.131263
17	rt.com.131263
18	rt.com.131263
1	allafrica.53568
2	allafrica.53568
3	allafrica.53568
4	allafrica.53568
5	allafrica.53568
6	allafrica.53568
1	allafrica.53572
2	allafrica.53572
3	allafrica.53572
4	allafrica.53572
5	allafrica.53572
6	allafrica.53572
7	allafrica.53572
8	allafrica.53572
9	allafrica.53572
10	allafrica.53572
11	allafrica.53572
12	allafrica.53572
1	novinite.com.40529
2	novinite.com.40529
3	novinite.com.40529
4	novinite.com.40529
5	novinite.com.40529
6	novinite.com.40529
7	novinite.com.40529
8	novinite.com.40529
9	novinite.com.40529
10	novinite.com.40529
11	novinite.com.40529
12	novinite.com.40529
13	novinite.com.40529
1	dailymail.co.uk.432355
2	dailymail.co.uk.432355
3	dailymail.co.uk.432355
4	dailymail.co.uk.432355
5	dailymail.co.uk.432355
6	dailymail.co.uk.432355
7	dailymail.co.uk.432355
8	dailymail.co.uk.432355
9	dailymail.co.uk.432355
10	dailymail.co.uk.432355
11	dailymail.co.uk.432355
12	dailymail.co.uk.432355
13	dailymail.co.uk.432355
14	dailymail.co.uk.432355
15	dailymail.co.uk.432355
16	dailymail.co.uk.432355
17	dailymail.co.uk.432355
18	dailymail.co.uk.432355
19	dailymail.co.uk.432355
1	cbsnews.377515
2	cbsnews.377515
3	cbsnews.377515
4	cbsnews.377515
1	latimes.591189
2	latimes.591189
3	latimes.591189
4	latimes.591189
5	latimes.591189
6	latimes.591189
7	latimes.591189
8	latimes.591189
9	latimes.591189
10	latimes.591189
11	latimes.591189
12	latimes.591189
1	bbc.500856
2	bbc.500856
3	bbc.500856
4	bbc.500856
5	bbc.500856
6	bbc.500856
7	bbc.500856
8	bbc.500856
9	bbc.500856
10	bbc.500856
11	bbc.500856
12	bbc.500856
13	bbc.500856
1	guardian.306602
2	guardian.306602
3	guardian.306602
4	guardian.306602
5	guardian.306602
6	guardian.306602
7	guardian.306602
8	guardian.306602
9	guardian.306602
10	guardian.306602
11	guardian.306602
1	brisbanetimes.com.au.275186
2	brisbanetimes.com.au.275186
3	brisbanetimes.com.au.275186
4	brisbanetimes.com.au.275186
5	brisbanetimes.com.au.275186
6	brisbanetimes.com.au.275186
7	brisbanetimes.com.au.275186
8	brisbanetimes.com.au.275186
9	brisbanetimes.com.au.275186
10	brisbanetimes.com.au.275186
11	brisbanetimes.com.au.275186
12	brisbanetimes.com.au.275186
13	brisbanetimes.com.au.275186
14	brisbanetimes.com.au.275186
15	brisbanetimes.com.au.275186
16	brisbanetimes.com.au.275186
17	brisbanetimes.com.au.275186
18	brisbanetimes.com.au.275186
19	brisbanetimes.com.au.275186
20	brisbanetimes.com.au.275186
21	brisbanetimes.com.au.275186
22	brisbanetimes.com.au.275186
23	brisbanetimes.com.au.275186
24	brisbanetimes.com.au.275186
25	brisbanetimes.com.au.275186
26	brisbanetimes.com.au.275186
1	abcnews.420122
2	abcnews.420122
3	abcnews.420122
4	abcnews.420122
5	abcnews.420122
6	abcnews.420122
7	abcnews.420122
8	abcnews.420122
9	abcnews.420122
1	nytimes.268790
2	nytimes.268790
3	nytimes.268790
4	nytimes.268790
5	nytimes.268790
6	nytimes.268790
7	nytimes.268790
8	nytimes.268790
9	nytimes.268790
10	nytimes.268790
11	nytimes.268790
12	nytimes.268790
1	egyptindependent.com.6408
2	egyptindependent.com.6408
3	egyptindependent.com.6408
4	egyptindependent.com.6408
5	egyptindependent.com.6408
6	egyptindependent.com.6408
7	egyptindependent.com.6408
8	egyptindependent.com.6408
9	egyptindependent.com.6408
10	egyptindependent.com.6408
1	kcal.8567
2	kcal.8567
3	kcal.8567
4	kcal.8567
5	kcal.8567
6	kcal.8567
7	kcal.8567
8	kcal.8567
1	egyptindependent.com.6413
2	egyptindependent.com.6413
3	egyptindependent.com.6413
4	egyptindependent.com.6413
5	egyptindependent.com.6413
6	egyptindependent.com.6413
7	egyptindependent.com.6413
8	egyptindependent.com.6413
1	guardian.306645
2	guardian.306645
3	guardian.306645
4	guardian.306645
5	guardian.306645
6	guardian.306645
7	guardian.306645
8	guardian.306645
9	guardian.306645
10	guardian.306645
11	guardian.306645
12	guardian.306645
13	guardian.306645
14	guardian.306645
15	guardian.306645
16	guardian.306645
17	guardian.306645
18	guardian.306645
19	guardian.306645
20	guardian.306645
21	guardian.306645
22	guardian.306645
23	guardian.306645
24	guardian.306645
25	guardian.306645
1	express.co.uk.44069
2	express.co.uk.44069
3	express.co.uk.44069
4	express.co.uk.44069
5	express.co.uk.44069
6	express.co.uk.44069
7	express.co.uk.44069
8	express.co.uk.44069
9	express.co.uk.44069
1	en.ndtv.com.75143
2	en.ndtv.com.75143
3	en.ndtv.com.75143
4	en.ndtv.com.75143
5	en.ndtv.com.75143
6	en.ndtv.com.75143
1	en.ndtv.com.75164
2	en.ndtv.com.75164
3	en.ndtv.com.75164
4	en.ndtv.com.75164
5	en.ndtv.com.75164
6	en.ndtv.com.75164
7	en.ndtv.com.75164
8	en.ndtv.com.75164
1	seattle_times.253485
2	seattle_times.253485
3	seattle_times.253485
4	seattle_times.253485
5	seattle_times.253485
6	seattle_times.253485
7	seattle_times.253485
8	seattle_times.253485
9	seattle_times.253485
10	seattle_times.253485
11	seattle_times.253485
12	seattle_times.253485
13	seattle_times.253485
14	seattle_times.253485
